session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue,month,day_of_week,is_weekend,avg_temperature_c,snowfall_cm,weather_condition,snow_impact
1188,2025-01-08,Prescott Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1189,2025-01-08,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1190,2025-01-08,Harbour Drive,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1191,2025-01-08,Duckworth Street,Downtown,3.0,1.75,Mobile App,Truck,5.25,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1192,2025-01-08,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1193,2025-01-08,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Van,1.88,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1194,2025-01-08,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Van,2.5,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1195,2025-01-08,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1196,2025-01-08,Elizabeth Avenue,University Area,0.5,1.25,Debit Card,Truck,0.62,2025-01,Wednesday,0,-7,0,Clear/Cloudy,No Snow
1197,2025-01-09,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-01,Thursday,0,-5,5,Snow,High Snow
1198,2025-01-09,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-01,Thursday,0,-5,5,Snow,High Snow
1199,2025-01-09,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Thursday,0,-5,5,Snow,High Snow
1200,2025-01-09,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12,2025-01,Thursday,0,-5,5,Snow,High Snow
1201,2025-01-09,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-01,Thursday,0,-5,5,Snow,High Snow
1202,2025-01-09,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62,2025-01,Thursday,0,-5,5,Snow,High Snow
1203,2025-01-09,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Car,3.75,2025-01,Thursday,0,-5,5,Snow,High Snow
1204,2025-01-09,Prescott Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-01,Thursday,0,-5,5,Snow,High Snow
1205,2025-01-09,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Thursday,0,-5,5,Snow,High Snow
1206,2025-01-09,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Thursday,0,-5,5,Snow,High Snow
1207,2025-01-09,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-01,Thursday,0,-5,5,Snow,High Snow
1208,2025-01-09,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-01,Thursday,0,-5,5,Snow,High Snow
1209,2025-01-09,Prescott Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Thursday,0,-5,5,Snow,High Snow
1210,2025-01-09,Prescott Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-01,Thursday,0,-5,5,Snow,High Snow
1211,2025-01-09,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Thursday,0,-5,5,Snow,High Snow
1212,2025-01-10,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1213,2025-01-10,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1214,2025-01-10,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1215,2025-01-10,Harbour Drive,Downtown,3.0,1.75,Credit Card,SUV,5.25,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1216,2025-01-10,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1217,2025-01-10,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1218,2025-01-10,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1219,2025-01-10,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Truck,1.0,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1220,2025-01-10,Water Street,Downtown,2.5,1.75,Credit Card,SUV,4.38,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1221,2025-01-10,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1222,2025-01-10,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1223,2025-01-10,Water Street,Downtown,2.5,1.75,Coin,Car,4.38,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1224,2025-01-10,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1225,2025-01-10,Prescott Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1226,2025-01-10,Prescott Street,Downtown,1.5,1.75,Coin,Car,2.62,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1227,2025-01-10,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1228,2025-01-10,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1229,2025-01-10,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1230,2025-01-10,Churchill Square,Churchill Square,1.5,1.0,Mobile App,SUV,1.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1231,2025-01-10,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1232,2025-01-10,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1233,2025-01-10,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1234,2025-01-10,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1235,2025-01-10,Churchill Square,Churchill Square,0.5,1.0,Debit Card,Car,0.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1236,2025-01-10,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1237,2025-01-10,Prescott Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1238,2025-01-10,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1239,2025-01-10,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1240,2025-01-10,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1241,2025-01-10,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Van,2.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1242,2025-01-10,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1243,2025-01-10,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1244,2025-01-10,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-01,Friday,0,-9,0,Clear/Cloudy,No Snow
1245,2025-01-11,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1246,2025-01-11,Duckworth Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1247,2025-01-11,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1248,2025-01-11,Prescott Street,Downtown,1.0,1.75,Coin,SUV,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1249,2025-01-11,Water Street,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1250,2025-01-11,Water Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1251,2025-01-11,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1252,2025-01-11,Harbour Drive,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1253,2025-01-11,Duckworth Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1254,2025-01-11,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1255,2025-01-11,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1256,2025-01-11,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1257,2025-01-11,Harbour Drive,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1258,2025-01-11,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1259,2025-01-11,Duckworth Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1260,2025-01-11,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1261,2025-01-11,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Truck,2.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1262,2025-01-11,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1263,2025-01-11,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1264,2025-01-11,Prescott Street,Downtown,1.0,1.75,Debit Card,Truck,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1265,2025-01-11,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1266,2025-01-11,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1267,2025-01-11,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1268,2025-01-11,Harbour Drive,Downtown,0.5,1.75,Mobile App,Van,0.88,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1269,2025-01-11,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1270,2025-01-11,Harbour Drive,Downtown,3.0,1.75,Debit Card,SUV,5.25,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1271,2025-01-11,Water Street,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1272,2025-01-11,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1273,2025-01-11,Water Street,Downtown,2.5,1.75,Credit Card,SUV,4.38,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1274,2025-01-11,Water Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1275,2025-01-11,Water Street,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1276,2025-01-11,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-01,Saturday,1,-5,0,Clear/Cloudy,No Snow
1277,2025-01-12,Harbour Drive,Downtown,3.0,1.75,Credit Card,Truck,5.25,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1278,2025-01-12,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1279,2025-01-12,Harbour Drive,Downtown,1.5,1.75,Credit Card,Truck,2.62,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1280,2025-01-12,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1281,2025-01-12,Water Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1282,2025-01-12,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1283,2025-01-12,Harbour Drive,Downtown,2.5,1.75,Mobile App,Truck,4.38,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1284,2025-01-12,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1285,2025-01-12,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1286,2025-01-12,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1287,2025-01-12,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1288,2025-01-12,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1289,2025-01-12,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1290,2025-01-12,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1291,2025-01-12,Water Street,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1292,2025-01-12,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Van,1.0,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1293,2025-01-12,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Van,2.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1294,2025-01-12,Prescott Street,Downtown,0.5,1.75,Mobile App,Truck,0.88,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1295,2025-01-12,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1296,2025-01-12,Duckworth Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1297,2025-01-12,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1298,2025-01-12,Water Street,Downtown,3.0,1.75,Coin,Car,5.25,2025-01,Sunday,1,0,0,Clear/Cloudy,No Snow
1299,2025-01-13,Duckworth Street,Downtown,1.5,1.75,Coin,Truck,2.62,2025-01,Monday,0,-1,12,Snow,High Snow
1300,2025-01-13,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1301,2025-01-13,Water Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-01,Monday,0,-1,12,Snow,High Snow
1302,2025-01-13,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1303,2025-01-13,Duckworth Street,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-01,Monday,0,-1,12,Snow,High Snow
1304,2025-01-13,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Monday,0,-1,12,Snow,High Snow
1305,2025-01-13,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25,2025-01,Monday,0,-1,12,Snow,High Snow
1306,2025-01-13,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Truck,3.75,2025-01,Monday,0,-1,12,Snow,High Snow
1307,2025-01-13,Churchill Square,Churchill Square,2.5,1.0,Credit Card,Car,2.5,2025-01,Monday,0,-1,12,Snow,High Snow
1308,2025-01-13,Churchill Square,Churchill Square,2.5,1.0,Credit Card,SUV,2.5,2025-01,Monday,0,-1,12,Snow,High Snow
1309,2025-01-13,Harbour Drive,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-01,Monday,0,-1,12,Snow,High Snow
1310,2025-01-13,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-01,Monday,0,-1,12,Snow,High Snow
1311,2025-01-13,Harbour Drive,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1312,2025-01-13,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-01,Monday,0,-1,12,Snow,High Snow
1313,2025-01-13,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Monday,0,-1,12,Snow,High Snow
1314,2025-01-13,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1315,2025-01-13,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Monday,0,-1,12,Snow,High Snow
1316,2025-01-13,Churchill Square,Churchill Square,2.0,1.0,Coin,SUV,2.0,2025-01,Monday,0,-1,12,Snow,High Snow
1317,2025-01-13,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-01,Monday,0,-1,12,Snow,High Snow
1318,2025-01-13,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-01,Monday,0,-1,12,Snow,High Snow
1319,2025-01-13,Duckworth Street,Downtown,1.0,1.75,Credit Card,Van,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1320,2025-01-13,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0,2025-01,Monday,0,-1,12,Snow,High Snow
1321,2025-01-13,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Monday,0,-1,12,Snow,High Snow
1322,2025-01-14,Water Street,Downtown,0.5,1.75,Mobile App,Truck,0.88,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1323,2025-01-14,Elizabeth Avenue,University Area,3.0,1.25,Coin,SUV,3.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1324,2025-01-14,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1325,2025-01-14,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1326,2025-01-14,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1327,2025-01-14,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1328,2025-01-14,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1329,2025-01-14,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Truck,1.25,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1330,2025-01-14,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Van,1.25,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1331,2025-01-14,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1332,2025-01-14,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1333,2025-01-14,Duckworth Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1334,2025-01-14,Prescott Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1335,2025-01-14,Prescott Street,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1336,2025-01-14,Harbour Drive,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1337,2025-01-14,Prescott Street,Downtown,0.5,1.75,Coin,SUV,0.88,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1338,2025-01-14,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1339,2025-01-14,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1340,2025-01-14,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1341,2025-01-14,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Tuesday,0,-2,2,Light Snow,Low Snow
1342,2025-01-15,Duckworth Street,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1343,2025-01-15,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Truck,1.25,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1344,2025-01-15,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1345,2025-01-15,Water Street,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1346,2025-01-15,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,SUV,2.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1347,2025-01-15,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1348,2025-01-15,Churchill Square,Churchill Square,0.5,1.0,Debit Card,Car,0.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1349,2025-01-15,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1350,2025-01-15,Duckworth Street,Downtown,0.5,1.75,Credit Card,Van,0.88,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1351,2025-01-15,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Van,2.0,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1352,2025-01-15,Water Street,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1353,2025-01-15,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1354,2025-01-15,Harbour Drive,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1355,2025-01-15,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1356,2025-01-15,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Car,0.62,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1357,2025-01-15,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1358,2025-01-15,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1359,2025-01-15,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1360,2025-01-15,Churchill Square,Churchill Square,3.0,1.0,Coin,SUV,3.0,2025-01,Wednesday,0,-6,1,Light Snow,Low Snow
1361,2025-01-16,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1362,2025-01-16,Prescott Street,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1363,2025-01-16,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1364,2025-01-16,Prescott Street,Downtown,0.5,1.75,Debit Card,SUV,0.88,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1365,2025-01-16,Prescott Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1366,2025-01-16,Duckworth Street,Downtown,2.0,1.75,Credit Card,Van,3.5,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1367,2025-01-16,Duckworth Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1368,2025-01-16,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1369,2025-01-16,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Van,1.25,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1370,2025-01-16,Churchill Square,Churchill Square,2.5,1.0,Credit Card,Car,2.5,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1371,2025-01-16,Prescott Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1372,2025-01-16,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1373,2025-01-16,Water Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
1374,2025-01-16,Water Street,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-01,Thursday,0,-5,0,Clear/Cloudy,No Snow
