session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue
2264,2025-02-21,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Truck,2.0
2265,2025-02-21,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2266,2025-02-21,Duckworth Street,Downtown,3.0,1.75,Credit Card,SUV,5.25
2267,2025-02-21,Water Street,Downtown,3.0,1.75,Mobile App,Van,5.25
2268,2025-02-21,Harbour Drive,Downtown,0.5,1.75,Mobile App,Car,0.88
2269,2025-02-21,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2270,2025-02-21,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2271,2025-02-21,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
2272,2025-02-21,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2273,2025-02-21,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2274,2025-02-21,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2275,2025-02-21,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2276,2025-02-22,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Truck,2.0
2277,2025-02-22,Water Street,Downtown,2.5,1.75,Debit Card,Car,4.38
2278,2025-02-22,Duckworth Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2279,2025-02-22,Duckworth Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2280,2025-02-22,Water Street,Downtown,2.5,1.75,Mobile App,Truck,4.38
2281,2025-02-22,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2282,2025-02-22,Prescott Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2283,2025-02-22,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2284,2025-02-22,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2285,2025-02-22,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2286,2025-02-22,Elizabeth Avenue,University Area,1.5,1.25,Coin,Truck,1.88
2287,2025-02-22,Harbour Drive,Downtown,1.0,1.75,Mobile App,Van,1.75
2288,2025-02-22,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2289,2025-02-22,Water Street,Downtown,2.5,1.75,Coin,SUV,4.38
2290,2025-02-22,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2291,2025-02-22,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2292,2025-02-22,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
2293,2025-02-22,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2294,2025-02-22,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2295,2025-02-22,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2296,2025-02-22,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2297,2025-02-22,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2298,2025-02-22,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2299,2025-02-22,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62
2300,2025-02-22,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2301,2025-02-22,Prescott Street,Downtown,3.0,1.75,Debit Card,SUV,5.25
2302,2025-02-22,Harbour Drive,Downtown,3.0,1.75,Mobile App,SUV,5.25
2303,2025-02-22,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2304,2025-02-23,Harbour Drive,Downtown,1.0,1.75,Mobile App,Van,1.75
2305,2025-02-23,Harbour Drive,Downtown,2.5,1.75,Credit Card,Van,4.38
2306,2025-02-23,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2307,2025-02-23,Duckworth Street,Downtown,1.0,1.75,Credit Card,Truck,1.75
2308,2025-02-23,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Van,1.25
2309,2025-02-23,Duckworth Street,Downtown,1.5,1.75,Coin,SUV,2.62
2310,2025-02-23,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Car,3.12
2311,2025-02-23,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2312,2025-02-23,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0
2313,2025-02-23,Duckworth Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2314,2025-02-23,Harbour Drive,Downtown,0.5,1.75,Mobile App,SUV,0.88
2315,2025-02-23,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Truck,1.25
2316,2025-02-23,Duckworth Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2317,2025-02-23,Prescott Street,Downtown,3.0,1.75,Mobile App,Van,5.25
2318,2025-02-23,Duckworth Street,Downtown,2.0,1.75,Credit Card,Truck,3.5
2319,2025-02-23,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2320,2025-02-23,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Truck,2.0
2321,2025-02-23,Churchill Square,Churchill Square,1.0,1.0,Coin,SUV,1.0
2322,2025-02-23,Harbour Drive,Downtown,0.5,1.75,Mobile App,Car,0.88
2323,2025-02-23,Prescott Street,Downtown,1.0,1.75,Debit Card,Truck,1.75
2324,2025-02-23,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2325,2025-02-23,Churchill Square,Churchill Square,1.0,1.0,Coin,SUV,1.0
2326,2025-02-23,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2327,2025-02-23,Harbour Drive,Downtown,2.0,1.75,Debit Card,Van,3.5
2328,2025-02-23,Prescott Street,Downtown,3.0,1.75,Credit Card,SUV,5.25
2329,2025-02-23,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2330,2025-02-23,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,SUV,2.5
2331,2025-02-23,Prescott Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2332,2025-02-23,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2333,2025-02-23,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2334,2025-02-23,Prescott Street,Downtown,2.0,1.75,Coin,Car,3.5
2335,2025-02-23,Elizabeth Avenue,University Area,1.0,1.25,Coin,SUV,1.25
2336,2025-02-23,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2337,2025-02-23,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2338,2025-02-23,Churchill Square,Churchill Square,2.0,1.0,Debit Card,SUV,2.0
2339,2025-02-23,Prescott Street,Downtown,2.5,1.75,Coin,Car,4.38
2340,2025-02-23,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2341,2025-02-23,Prescott Street,Downtown,2.0,1.75,Mobile App,Truck,3.5
2342,2025-02-23,Elizabeth Avenue,University Area,0.5,1.25,Debit Card,SUV,0.62
2343,2025-02-24,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2344,2025-02-24,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5
2345,2025-02-24,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0
2346,2025-02-24,Churchill Square,Churchill Square,1.0,1.0,Credit Card,SUV,1.0
2347,2025-02-24,Water Street,Downtown,1.5,1.75,Debit Card,SUV,2.62
2348,2025-02-24,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2349,2025-02-24,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2350,2025-02-24,Duckworth Street,Downtown,0.5,1.75,Debit Card,Truck,0.88
2351,2025-02-24,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2352,2025-02-24,Duckworth Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2353,2025-02-24,Harbour Drive,Downtown,3.0,1.75,Debit Card,SUV,5.25
2354,2025-02-24,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0
2355,2025-02-24,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2356,2025-02-24,Prescott Street,Downtown,1.0,1.75,Debit Card,Car,1.75
2357,2025-02-24,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Truck,1.5
2358,2025-02-24,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2359,2025-02-24,Prescott Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2360,2025-02-24,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2361,2025-02-24,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2362,2025-02-24,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2363,2025-02-24,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5
2364,2025-02-24,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2365,2025-02-24,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2366,2025-02-24,Prescott Street,Downtown,1.5,1.75,Coin,Car,2.62
2367,2025-02-24,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2368,2025-02-24,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2369,2025-02-24,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2370,2025-02-24,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2371,2025-02-24,Prescott Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2372,2025-02-24,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25
2373,2025-02-24,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2374,2025-02-24,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2375,2025-02-24,Prescott Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2376,2025-02-24,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2377,2025-02-25,Harbour Drive,Downtown,2.5,1.75,Credit Card,Car,4.38
2378,2025-02-25,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2379,2025-02-25,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
2380,2025-02-25,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2381,2025-02-25,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2382,2025-02-25,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0
2383,2025-02-25,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Truck,1.25
2384,2025-02-25,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2385,2025-02-25,Churchill Square,Churchill Square,1.5,1.0,Mobile App,SUV,1.5
2386,2025-02-25,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5
2387,2025-02-25,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5
2388,2025-02-25,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2389,2025-02-25,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2390,2025-02-25,Water Street,Downtown,0.5,1.75,Credit Card,Truck,0.88
2391,2025-02-25,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Van,2.5
2392,2025-02-25,Duckworth Street,Downtown,2.0,1.75,Coin,SUV,3.5
2393,2025-02-25,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62
2394,2025-02-25,Water Street,Downtown,2.0,1.75,Coin,Car,3.5
2395,2025-02-25,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2396,2025-02-25,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Van,1.25
2397,2025-02-25,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2398,2025-02-25,Duckworth Street,Downtown,2.0,1.75,Mobile App,Truck,3.5
2399,2025-02-25,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2400,2025-02-25,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2401,2025-02-25,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0
2402,2025-02-25,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2403,2025-02-25,Duckworth Street,Downtown,0.5,1.75,Coin,Truck,0.88
2404,2025-02-25,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,SUV,3.12
2405,2025-02-25,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2406,2025-02-25,Prescott Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2407,2025-02-26,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
2408,2025-02-26,Duckworth Street,Downtown,2.0,1.75,Debit Card,Truck,3.5
2409,2025-02-26,Prescott Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2410,2025-02-26,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5
2411,2025-02-26,Prescott Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2412,2025-02-26,Prescott Street,Downtown,1.0,1.75,Debit Card,SUV,1.75
2413,2025-02-26,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2414,2025-02-26,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5
2415,2025-02-26,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Van,1.88
2416,2025-02-26,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2417,2025-02-26,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2418,2025-02-26,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75
2419,2025-02-26,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25
2420,2025-02-26,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2421,2025-02-26,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5
2422,2025-02-26,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
2423,2025-02-26,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2424,2025-02-26,Water Street,Downtown,1.5,1.75,Debit Card,Van,2.62
2425,2025-02-26,Prescott Street,Downtown,1.5,1.75,Debit Card,Truck,2.62
2426,2025-02-26,Duckworth Street,Downtown,1.5,1.75,Coin,Car,2.62
2427,2025-02-26,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
2428,2025-02-26,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2429,2025-02-26,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2430,2025-02-26,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2431,2025-02-26,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2432,2025-02-26,Prescott Street,Downtown,0.5,1.75,Debit Card,Car,0.88
2433,2025-02-26,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Truck,1.25
2434,2025-02-26,Water Street,Downtown,2.0,1.75,Coin,SUV,3.5
2435,2025-02-26,Elizabeth Avenue,University Area,1.0,1.25,Coin,SUV,1.25
2436,2025-02-26,Water Street,Downtown,0.5,1.75,Credit Card,SUV,0.88
2437,2025-02-26,Harbour Drive,Downtown,2.0,1.75,Coin,Car,3.5
2438,2025-02-26,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2439,2025-02-26,Prescott Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2440,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2441,2025-02-27,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2442,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2443,2025-02-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2444,2025-02-27,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5
2445,2025-02-27,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75
2446,2025-02-27,Harbour Drive,Downtown,0.5,1.75,Credit Card,Car,0.88
2447,2025-02-27,Duckworth Street,Downtown,2.5,1.75,Mobile App,SUV,4.38
2448,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Credit Card,Truck,1.75
2449,2025-02-27,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Car,3.75
2450,2025-02-27,Prescott Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2451,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25
2452,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Van,1.25
2453,2025-02-27,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2454,2025-02-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75
2455,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2456,2025-02-27,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
2457,2025-02-27,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2458,2025-02-27,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2459,2025-02-27,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2460,2025-02-27,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2461,2025-02-27,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2462,2025-02-27,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25
2463,2025-02-27,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2464,2025-02-27,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2465,2025-02-27,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5
2466,2025-02-27,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0
2467,2025-02-27,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62
2468,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2469,2025-02-27,Churchill Square,Churchill Square,2.5,1.0,Debit Card,Car,2.5
2470,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2471,2025-02-27,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2472,2025-02-27,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2473,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2474,2025-02-27,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2475,2025-02-28,Churchill Square,Churchill Square,2.5,1.0,Mobile App,SUV,2.5
2476,2025-02-28,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5
2477,2025-02-28,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12
2478,2025-02-28,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2479,2025-02-28,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2480,2025-02-28,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2481,2025-02-28,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2482,2025-02-28,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,SUV,2.5
2483,2025-02-28,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2484,2025-02-28,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2485,2025-02-28,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2486,2025-02-28,Duckworth Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2487,2025-02-28,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2488,2025-02-28,Duckworth Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2489,2025-02-28,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2490,2025-02-28,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2491,2025-02-28,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2492,2025-02-28,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2493,2025-02-28,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2494,2025-02-28,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62
2495,2025-02-28,Churchill Square,Churchill Square,3.0,1.0,Mobile App,SUV,3.0
2496,2025-02-28,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2497,2025-02-28,Duckworth Street,Downtown,0.5,1.75,Debit Card,SUV,0.88
2498,2025-02-28,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2499,2025-02-28,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2500,2025-03-01,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2501,2025-03-01,Churchill Square,Churchill Square,2.5,1.0,Credit Card,SUV,2.5
2502,2025-03-01,Duckworth Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2503,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Coin,SUV,3.12
2504,2025-03-01,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2505,2025-03-01,Prescott Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2506,2025-03-01,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2507,2025-03-01,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5
2508,2025-03-01,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,SUV,2.5
2509,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2510,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2511,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2512,2025-03-01,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2513,2025-03-01,Water Street,Downtown,0.5,1.75,Debit Card,SUV,0.88
2514,2025-03-01,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2515,2025-03-01,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2516,2025-03-01,Elizabeth Avenue,University Area,1.0,1.25,Coin,SUV,1.25
2517,2025-03-01,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2518,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75
2519,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2520,2025-03-01,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2521,2025-03-01,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25
2522,2025-03-01,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25
2523,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Truck,2.0
2524,2025-03-01,Prescott Street,Downtown,2.0,1.75,Credit Card,Van,3.5
2525,2025-03-01,Prescott Street,Downtown,2.0,1.75,Mobile App,Van,3.5
2526,2025-03-01,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2527,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2528,2025-03-01,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2529,2025-03-01,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2530,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2531,2025-03-01,Harbour Drive,Downtown,2.5,1.75,Credit Card,Truck,4.38
2532,2025-03-01,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5
2533,2025-03-01,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2534,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2535,2025-03-01,Duckworth Street,Downtown,2.5,1.75,Mobile App,Van,4.38
2536,2025-03-02,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0
2537,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2538,2025-03-02,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2539,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2540,2025-03-02,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2541,2025-03-02,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2542,2025-03-02,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2543,2025-03-02,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Truck,0.5
2544,2025-03-02,Harbour Drive,Downtown,2.5,1.75,Coin,Car,4.38
2545,2025-03-02,Prescott Street,Downtown,0.5,1.75,Credit Card,SUV,0.88
2546,2025-03-02,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2547,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,Truck,1.75
2548,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2549,2025-03-02,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2550,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75
2551,2025-03-02,Water Street,Downtown,1.5,1.75,Debit Card,Car,2.62
2552,2025-03-02,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0
2553,2025-03-02,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2554,2025-03-02,Water Street,Downtown,0.5,1.75,Debit Card,Van,0.88
2555,2025-03-02,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62
2556,2025-03-02,Churchill Square,Churchill Square,2.0,1.0,Coin,Car,2.0
2557,2025-03-02,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2558,2025-03-02,Water Street,Downtown,3.0,1.75,Coin,Car,5.25
2559,2025-03-02,Prescott Street,Downtown,2.0,1.75,Coin,Car,3.5
2560,2025-03-02,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2561,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2562,2025-03-02,Water Street,Downtown,1.0,1.75,Coin,SUV,1.75
2563,2025-03-02,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2564,2025-03-02,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2565,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2566,2025-03-02,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5
2567,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2568,2025-03-02,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2569,2025-03-02,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2570,2025-03-02,Duckworth Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2571,2025-03-03,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2572,2025-03-03,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2573,2025-03-03,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2574,2025-03-03,Water Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2575,2025-03-03,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
2576,2025-03-03,Harbour Drive,Downtown,0.5,1.75,Credit Card,Car,0.88
2577,2025-03-03,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2578,2025-03-03,Harbour Drive,Downtown,2.5,1.75,Mobile App,Van,4.38
2579,2025-03-03,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2580,2025-03-03,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5
